date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-04-30,SKU0002,75,370140.75,4935.21,0
2025-05-01,SKU0002,34,167797.14,4935.21,0
2025-05-02,SKU0002,41,202343.61,4935.21,0
2025-05-03,SKU0002,17,83898.57,4935.21,0
2025-05-04,SKU0002,35,172732.35,4935.21,0
2025-05-05,SKU0002,16,78963.36,4935.21,0
2025-05-06,SKU0002,31,152991.51,4935.21,0
2025-05-07,SKU0002,51,251695.71,4935.21,0
2025-05-08,SKU0002,56,276371.76,4935.21,0
2025-05-09,SKU0002,32,157926.72,4935.21,0
2025-05-10,SKU0002,34,167797.14,4935.21,0
2025-05-11,SKU0002,33,162861.93,4935.21,0
2025-05-12,SKU0002,48,236890.08,4935.21,0
2025-05-13,SKU0002,40,197408.4,4935.21,0
2025-05-14,SKU0002,57,281306.97,4935.21,0
2025-05-15,SKU0002,25,123380.25,4935.21,0
2025-05-16,SKU0002,18,88833.78,4935.21,0
2025-05-17,SKU0002,12,59222.52,4935.21,0
2025-05-18,SKU0002,65,320788.65,4935.21,0
2025-05-19,SKU0002,49,241825.29,4935.21,0
2025-05-20,SKU0002,37,182602.77,4935.21,0
2025-05-21,SKU0002,50,246760.5,4935.21,0
2025-05-22,SKU0002,46,227019.66,4935.21,0
2025-05-23,SKU0002,44,217149.24,4935.21,0
2025-05-24,SKU0002,13,64157.73,4935.21,0
2025-05-25,SKU0002,29,143121.09,4935.21,0
2025-05-26,SKU0002,20,98704.2,4935.21,0
2025-05-27,SKU0002,17,83898.57,4935.21,0
2025-05-28,SKU0002,44,217149.24,4935.21,0
2025-05-29,SKU0002,36,177667.56,4935.21,0
2025-05-30,SKU0002,34,167797.14,4935.21,0
2025-05-31,SKU0002,38,187537.98,4935.21,0
2025-06-01,SKU0002,34,135026.65,3971.37,1
2025-06-02,SKU0002,54,214454.09,3971.37,1
2025-06-03,SKU0002,66,262110.56,3971.37,1
2025-06-04,SKU0002,93,369337.6,3971.37,1
2025-06-05,SKU0002,44,174740.37,3971.37,1
2025-06-06,SKU0002,34,135026.65,3971.37,1
2025-06-07,SKU0002,64,254167.81,3971.37,1
2025-06-08,SKU0002,40,158854.88,3971.37,1
2025-06-09,SKU0002,14,55599.21,3971.37,1
2025-06-10,SKU0002,35,138998.02,3971.37,1
2025-06-11,SKU0002,44,217149.24,4935.21,0
2025-06-12,SKU0002,35,172732.35,4935.21,0
2025-06-13,SKU0002,15,74028.15,4935.21,0
2025-06-14,SKU0002,26,128315.46,4935.21,0
2025-06-15,SKU0002,30,148056.3,4935.21,0
2025-06-16,SKU0002,44,217149.24,4935.21,0
2025-06-17,SKU0002,19,93768.99,4935.21,0
2025-06-18,SKU0002,18,88833.78,4935.21,0
2025-06-19,SKU0002,33,162861.93,4935.21,0
2025-06-20,SKU0002,31,152991.51,4935.21,0
2025-06-21,SKU0002,30,148056.3,4935.21,0
2025-06-22,SKU0002,14,69092.94,4935.21,0
2025-06-23,SKU0002,27,133250.67,4935.21,0
2025-06-24,SKU0002,33,162861.93,4935.21,0
2025-06-25,SKU0002,42,207278.82,4935.21,0
2025-06-26,SKU0002,26,128315.46,4935.21,0
2025-06-27,SKU0002,27,133250.67,4935.21,0
2025-06-28,SKU0002,21,103639.41,4935.21,0
2025-06-29,SKU0002,27,133250.67,4935.21,0
2025-06-30,SKU0002,47,231954.87,4935.21,0
2025-07-01,SKU0002,33,162861.93,4935.21,0
2025-07-02,SKU0002,25,123380.25,4935.21,0
2025-07-03,SKU0002,16,78963.36,4935.21,0
2025-07-04,SKU0002,18,88833.78,4935.21,0
2025-07-05,SKU0002,16,78963.36,4935.21,0
2025-07-06,SKU0002,20,98704.2,4935.21,0
2025-07-07,SKU0002,35,172732.35,4935.21,0
2025-07-08,SKU0002,37,182602.77,4935.21,0
2025-07-09,SKU0002,46,227019.66,4935.21,0
2025-07-10,SKU0002,35,172732.35,4935.21,0
2025-07-11,SKU0002,16,78963.36,4935.21,0
2025-07-12,SKU0002,17,83898.57,4935.21,0
2025-07-13,SKU0002,17,83898.57,4935.21,0
2025-07-14,SKU0002,22,108574.62,4935.21,0
2025-07-15,SKU0002,21,103639.41,4935.21,0
2025-07-16,SKU0002,29,143121.09,4935.21,0
2025-07-17,SKU0002,23,113509.83,4935.21,0
2025-07-18,SKU0002,21,103639.41,4935.21,0
2025-07-19,SKU0002,17,83898.57,4935.21,0
2025-07-20,SKU0002,24,118445.04,4935.21,0
2025-07-21,SKU0002,24,118445.04,4935.21,0
2025-07-22,SKU0002,65,320788.65,4935.21,0
2025-07-23,SKU0002,31,152991.51,4935.21,0
2025-07-24,SKU0002,31,152991.51,4935.21,0
2025-07-25,SKU0002,26,128315.46,4935.21,0
2025-07-26,SKU0002,26,128315.46,4935.21,0
2025-07-27,SKU0002,23,113509.83,4935.21,0
2025-07-28,SKU0002,40,197408.4,4935.21,0
2025-07-29,SKU0002,21,103639.41,4935.21,0
2025-07-30,SKU0002,39,192473.19,4935.21,0
2025-07-31,SKU0002,41,202343.61,4935.21,0
2025-08-01,SKU0002,11,54287.31,4935.21,0
2025-08-02,SKU0002,18,88833.78,4935.21,0
2025-08-03,SKU0002,26,128315.46,4935.21,0
2025-08-04,SKU0002,18,88833.78,4935.21,0
2025-08-05,SKU0002,24,118445.04,4935.21,0
2025-08-06,SKU0002,13,64157.73,4935.21,0
2025-08-07,SKU0002,16,78963.36,4935.21,0
2025-08-08,SKU0002,22,108574.62,4935.21,0
2025-08-09,SKU0002,18,88833.78,4935.21,0
2025-08-10,SKU0002,22,108574.62,4935.21,0
2025-08-11,SKU0002,29,143121.09,4935.21,0
2025-08-12,SKU0002,23,113509.83,4935.21,0
2025-08-13,SKU0002,24,118445.04,4935.21,0
2025-08-14,SKU0002,54,266501.34,4935.21,0
2025-08-15,SKU0002,23,113509.83,4935.21,0
2025-08-16,SKU0002,16,78963.36,4935.21,0
2025-08-17,SKU0002,22,108574.62,4935.21,0
2025-08-18,SKU0002,33,162861.93,4935.21,0
2025-08-19,SKU0002,34,167797.14,4935.21,0
2025-08-20,SKU0002,15,74028.15,4935.21,0
2025-08-21,SKU0002,41,202343.61,4935.21,0
2025-08-22,SKU0002,15,74028.15,4935.21,0
2025-08-23,SKU0002,34,167797.14,4935.21,0
2025-08-24,SKU0002,13,64157.73,4935.21,0
2025-08-25,SKU0002,41,202343.61,4935.21,0
2025-08-26,SKU0002,21,103639.41,4935.21,0
2025-08-27,SKU0002,46,227019.66,4935.21,0
2025-08-28,SKU0002,41,202343.61,4935.21,0
2025-08-29,SKU0002,13,64157.73,4935.21,0
2025-08-30,SKU0002,15,74028.15,4935.21,0
2025-08-31,SKU0002,20,98704.2,4935.21,0
2024-05-17,SKU0003,0,0.0,8077.98,0
2024-05-18,SKU0003,0,0.0,8077.98,0
2024-05-19,SKU0003,1,8077.98,8077.98,0
2024-05-20,SKU0003,0,0.0,8077.98,0
2024-05-21,SKU0003,0,0.0,8077.98,0
2024-05-22,SKU0003,2,16155.96,8077.98,0
2024-05-23,SKU0003,1,8077.98,8077.98,0
2024-05-24,SKU0003,3,24233.94,8077.98,0
2024-05-25,SKU0003,0,0.0,8077.98,0
2024-05-26,SKU0003,0,0.0,8077.98,0
2024-05-27,SKU0003,0,0.0,8077.98,0
2024-05-28,SKU0003,1,8077.98,8077.98,0
2024-05-29,SKU0003,5,40389.9,8077.98,0
2024-05-30,SKU0003,2,16155.96,8077.98,0
2024-05-31,SKU0003,1,8077.98,8077.98,0
2024-06-01,SKU0003,4,24732.83,6183.21,1
2024-06-02,SKU0003,4,24732.83,6183.21,1
2024-06-03,SKU0003,2,12366.41,6183.21,1
2024-06-04,SKU0003,3,18549.62,6183.21,1
2024-06-05,SKU0003,4,24732.83,6183.21,1
2024-06-06,SKU0003,7,43282.45,6183.21,1
2024-06-07,SKU0003,1,6183.21,6183.21,1
2024-06-08,SKU0003,1,6183.21,6183.21,1
2024-06-09,SKU0003,3,18549.62,6183.21,1
2024-06-10,SKU0003,2,12366.41,6183.21,1
2024-06-11,SKU0003,2,16155.96,8077.98,0
2024-06-12,SKU0003,3,24233.94,8077.98,0
2024-06-13,SKU0003,6,48467.88,8077.98,0
2024-06-14,SKU0003,1,8077.98,8077.98,0
2024-06-15,SKU0003,0,0.0,8077.98,0
2024-06-16,SKU0003,1,8077.98,8077.98,0
2024-06-17,SKU0003,1,8077.98,8077.98,0
2024-06-18,SKU0003,1,8077.98,8077.98,0
2024-06-19,SKU0003,1,8077.98,8077.98,0
2024-06-20,SKU0003,4,32311.92,8077.98,0
2024-06-21,SKU0003,2,16155.96,8077.98,0
2024-06-22,SKU0003,2,16155.96,8077.98,0
2024-06-23,SKU0003,0,0.0,8077.98,0
2024-06-24,SKU0003,3,24233.94,8077.98,0
2024-06-25,SKU0003,3,24233.94,8077.98,0
2024-06-26,SKU0003,0,0.0,8077.98,0
2024-06-27,SKU0003,0,0.0,8077.98,0
2024-06-28,SKU0003,0,0.0,8077.98,0
2024-06-29,SKU0003,3,24233.94,8077.98,0
2024-06-30,SKU0003,1,8077.98,8077.98,0
2024-07-01,SKU0003,1,8077.98,8077.98,0
2024-07-02,SKU0003,1,8077.98,8077.98,0
2024-07-03,SKU0003,0,0.0,8077.98,0
2024-07-04,SKU0003,6,48467.88,8077.98,0
2024-07-05,SKU0003,3,24233.94,8077.98,0
2024-07-06,SKU0003,1,8077.98,8077.98,0
2024-07-07,SKU0003,0,0.0,8077.98,0
2024-07-08,SKU0003,2,16155.96,8077.98,0
2024-07-09,SKU0003,3,24233.94,8077.98,0
2024-07-10,SKU0003,2,16155.96,8077.98,0
2024-07-11,SKU0003,0,0.0,8077.98,0
2024-07-12,SKU0003,2,16155.96,8077.98,0
2024-07-13,SKU0003,2,16155.96,8077.98,0
2024-07-14,SKU0003,0,0.0,8077.98,0
2024-07-15,SKU0003,0,0.0,8077.98,0
2024-07-16,SKU0003,2,16155.96,8077.98,0
2024-07-17,SKU0003,3,24233.94,8077.98,0
2024-07-18,SKU0003,4,32311.92,8077.98,0
2024-07-19,SKU0003,2,16155.96,8077.98,0
2024-07-20,SKU0003,0,0.0,8077.98,0
2024-07-21,SKU0003,1,8077.98,8077.98,0
2024-07-22,SKU0003,1,8077.98,8077.98,0
2024-07-23,SKU0003,2,16155.96,8077.98,0
2024-07-24,SKU0003,7,56545.86,8077.98,0
2024-07-25,SKU0003,2,16155.96,8077.98,0
2024-07-26,SKU0003,3,24233.94,8077.98,0
2024-07-27,SKU0003,0,0.0,8077.98,0
2024-07-28,SKU0003,3,24233.94,8077.98,0
2024-07-29,SKU0003,2,16155.96,8077.98,0
2024-07-30,SKU0003,0,0.0,8077.98,0
2024-07-31,SKU0003,1,8077.98,8077.98,0
2024-08-01,SKU0003,8,64623.84,8077.98,0
2024-08-02,SKU0003,1,8077.98,8077.98,0
2024-08-03,SKU0003,1,8077.98,8077.98,0
2024-08-04,SKU0003,1,8077.98,8077.98,0
2024-08-05,SKU0003,1,8077.98,8077.98,0
2024-08-06,SKU0003,2,16155.96,8077.98,0
2024-08-07,SKU0003,5,40389.9,8077.98,0
2024-08-08,SKU0003,1,8077.98,8077.98,0
2024-08-09,SKU0003,0,0.0,8077.98,0
2024-08-10,SKU0003,3,24233.94,8077.98,0
2024-08-11,SKU0003,1,8077.98,8077.98,0
2024-08-12,SKU0003,0,0.0,8077.98,0
2024-08-13,SKU0003,3,24233.94,8077.98,0
2024-08-14,SKU0003,0,0.0,8077.98,0
2024-08-15,SKU0003,2,16155.96,8077.98,0
2024-08-16,SKU0003,0,0.0,8077.98,0
2024-08-17,SKU0003,0,0.0,8077.98,0
2024-08-18,SKU0003,1,8077.98,8077.98,0
2024-08-19,SKU0003,3,24233.94,8077.98,0
2024-08-20,SKU0003,0,0.0,8077.98,0
2024-08-21,SKU0003,4,32311.92,8077.98,0
2024-08-22,SKU0003,4,32311.92,8077.98,0
2024-08-23,SKU0003,2,16155.96,8077.98,0
2024-08-24,SKU0003,1,8077.98,8077.98,0
2024-08-25,SKU0003,2,16155.96,8077.98,0
2024-08-26,SKU0003,2,16155.96,8077.98,0
2024-08-27,SKU0003,6,48467.88,8077.98,0
2024-08-28,SKU0003,6,48467.88,8077.98,0
2024-08-29,SKU0003,4,32311.92,8077.98,0
2024-08-30,SKU0003,0,0.0,8077.98,0
2024-08-31,SKU0003,3,24233.94,8077.98,0
2024-09-01,SKU0003,2,16155.96,8077.98,0
2024-09-02,SKU0003,0,0.0,8077.98,0
2024-09-03,SKU0003,7,56545.86,8077.98,0
2024-09-04,SKU0003,10,80779.8,8077.98,0
2024-09-05,SKU0003,4,32311.92,8077.98,0
2024-09-06,SKU0003,2,16155.96,8077.98,0
2024-09-07,SKU0003,0,0.0,8077.98,0
2024-09-08,SKU0003,0,0.0,8077.98,0
2024-09-09,SKU0003,2,16155.96,8077.98,0
2024-09-10,SKU0003,0,0.0,8077.98,0
2024-09-11,SKU0003,2,16155.96,8077.98,0
2024-09-12,SKU0003,4,32311.92,8077.98,0
2024-09-13,SKU0003,1,8077.98,8077.98,0
2024-09-14,SKU0003,1,8077.98,8077.98,0
2024-09-15,SKU0003,0,0.0,8077.98,0
2024-09-16,SKU0003,3,24233.94,8077.98,0
2024-09-17,SKU0003,5,40389.9,8077.98,0
2024-09-18,SKU0003,7,56545.86,8077.98,0
2024-09-19,SKU0003,3,24233.94,8077.98,0
2024-09-20,SKU0003,5,40389.9,8077.98,0
2024-09-21,SKU0003,1,8077.98,8077.98,0
2024-09-22,SKU0003,1,8077.98,8077.98,0
2024-09-23,SKU0003,4,32311.92,8077.98,0
2024-09-24,SKU0003,4,32311.92,8077.98,0
2024-09-25,SKU0003,3,24233.94,8077.98,0
2024-09-26,SKU0003,1,8077.98,8077.98,0
2024-09-27,SKU0003,0,0.0,8077.98,0
2024-09-28,SKU0003,6,48467.88,8077.98,0
2024-09-29,SKU0003,0,0.0,8077.98,0
2024-09-30,SKU0003,1,8077.98,8077.98,0
2024-10-01,SKU0003,1,8077.98,8077.98,0
2024-10-02,SKU0003,1,8077.98,8077.98,0
2024-10-03,SKU0003,3,24233.94,8077.98,0
2024-10-04,SKU0003,2,16155.96,8077.98,0
2024-10-05,SKU0003,0,0.0,8077.98,0
2024-10-06,SKU0003,2,16155.96,8077.98,0
2024-10-07,SKU0003,0,0.0,8077.98,0
2024-10-08,SKU0003,4,32311.92,8077.98,0
2024-10-09,SKU0003,4,32311.92,8077.98,0
2024-10-10,SKU0003,1,8077.98,8077.98,0
2024-10-11,SKU0003,2,16155.96,8077.98,0
2024-10-12,SKU0003,1,8077.98,8077.98,0
2024-10-13,SKU0003,0,0.0,8077.98,0
2024-10-14,SKU0003,2,16155.96,8077.98,0
2024-10-15,SKU0003,3,24233.94,8077.98,0
2024-10-16,SKU0003,3,24233.94,8077.98,0
2024-10-17,SKU0003,1,8077.98,8077.98,0
2024-10-18,SKU0003,0,0.0,8077.98,0
2024-10-19,SKU0003,0,0.0,8077.98,0
2024-10-20,SKU0003,2,16155.96,8077.98,0
2024-10-21,SKU0003,2,16155.96,8077.98,0
2024-10-22,SKU0003,1,8077.98,8077.98,0
2024-10-23,SKU0003,3,24233.94,8077.98,0
2024-10-24,SKU0003,5,40389.9,8077.98,0
2024-10-25,SKU0003,2,16155.96,8077.98,0
2024-10-26,SKU0003,0,0.0,8077.98,0
2024-10-27,SKU0003,0,0.0,8077.98,0
2024-10-28,SKU0003,3,24233.94,8077.98,0
2024-10-29,SKU0003,1,8077.98,8077.98,0
2024-10-30,SKU0003,4,32311.92,8077.98,0
2024-10-31,SKU0003,1,8077.98,8077.98,0
2024-11-01,SKU0003,3,24233.94,8077.98,0
2024-11-02,SKU0003,0,0.0,8077.98,0
2024-11-03,SKU0003,0,0.0,8077.98,0
2024-11-04,SKU0003,2,16155.96,8077.98,0
2024-11-05,SKU0003,2,16155.96,8077.98,0
2024-11-06,SKU0003,2,16155.96,8077.98,0
2024-11-07,SKU0003,9,72701.82,8077.98,0
2024-11-08,SKU0003,12,74198.48,6183.21,1
2024-11-09,SKU0003,5,30916.03,6183.21,1
2024-11-10,SKU0003,3,18549.62,6183.21,1
2024-11-11,SKU0003,5,30916.03,6183.21,1
2024-11-12,SKU0003,4,24732.83,6183.21,1
2024-11-13,SKU0003,5,30916.03,6183.21,1
2024-11-14,SKU0003,4,24732.83,6183.21,1
2024-11-15,SKU0003,1,6183.21,6183.21,1
2024-11-16,SKU0003,2,16155.96,8077.98,0
2024-11-17,SKU0003,6,48467.88,8077.98,0
2024-11-18,SKU0003,2,16155.96,8077.98,0
2024-11-19,SKU0003,5,40389.9,8077.98,0
2024-11-20,SKU0003,1,8077.98,8077.98,0
2024-11-21,SKU0003,3,24233.94,8077.98,0
2024-11-22,SKU0003,0,0.0,8077.98,0
2024-11-23,SKU0003,0,0.0,8077.98,0
2024-11-24,SKU0003,2,16155.96,8077.98,0
2024-11-25,SKU0003,2,16155.96,8077.98,0
2024-11-26,SKU0003,2,16155.96,8077.98,0
2024-11-27,SKU0003,0,0.0,8077.98,0
2024-11-28,SKU0003,2,16155.96,8077.98,0
2024-11-29,SKU0003,3,24233.94,8077.98,0
2024-11-30,SKU0003,1,8077.98,8077.98,0
2024-12-01,SKU0003,1,8077.98,8077.98,0
2024-12-02,SKU0003,2,16155.96,8077.98,0
2024-12-03,SKU0003,6,48467.88,8077.98,0
2024-12-04,SKU0003,1,8077.98,8077.98,0
2024-12-05,SKU0003,3,24233.94,8077.98,0
2024-12-06,SKU0003,0,0.0,8077.98,0
2024-12-07,SKU0003,1,8077.98,8077.98,0
2024-12-08,SKU0003,1,8077.98,8077.98,0
2024-12-09,SKU0003,3,24233.94,8077.98,0
2024-12-10,SKU0003,1,8077.98,8077.98,0
2024-12-11,SKU0003,1,8077.98,8077.98,0
2024-12-12,SKU0003,2,16155.96,8077.98,0
2024-12-13,SKU0003,0,0.0,8077.98,0
2024-12-14,SKU0003,1,8077.98,8077.98,0
2024-12-15,SKU0003,3,24233.94,8077.98,0
2024-12-16,SKU0003,2,16155.96,8077.98,0
2024-12-17,SKU0003,1,8077.98,8077.98,0
2024-12-18,SKU0003,2,16155.96,8077.98,0
2024-12-19,SKU0003,1,8077.98,8077.98,0
2024-12-20,SKU0003,8,49465.65,6183.21,1
2024-12-21,SKU0003,5,30916.03,6183.21,1
2024-12-22,SKU0003,6,37099.24,6183.21,1
2024-12-23,SKU0003,2,12366.41,6183.21,1
2024-12-24,SKU0003,12,74198.48,6183.21,1
2024-12-25,SKU0003,9,55648.86,6183.21,1
2024-12-26,SKU0003,7,43282.45,6183.21,1
2024-12-27,SKU0003,7,43282.45,6183.21,1
2024-12-28,SKU0003,0,0.0,6183.21,1
2024-12-29,SKU0003,1,6183.21,6183.21,1
2024-12-30,SKU0003,6,37099.24,6183.21,1
2024-12-31,SKU0003,5,30916.03,6183.21,1
2025-01-01,SKU0003,2,16155.96,8077.98,0
2025-01-02,SKU0003,2,16155.96,8077.98,0
2025-01-03,SKU0003,1,8077.98,8077.98,0
2025-01-04,SKU0003,0,0.0,8077.98,0
2025-01-05,SKU0003,1,8077.98,8077.98,0
2025-01-06,SKU0003,2,16155.96,8077.98,0
2025-01-07,SKU0003,1,8077.98,8077.98,0
2025-01-08,SKU0003,2,16155.96,8077.98,0
2025-01-09,SKU0003,3,24233.94,8077.98,0
2025-01-10,SKU0003,0,0.0,8077.98,0
2025-01-11,SKU0003,1,8077.98,8077.98,0
2025-01-12,SKU0003,7,56545.86,8077.98,0
2025-01-13,SKU0003,1,8077.98,8077.98,0
2025-01-14,SKU0003,0,0.0,8077.98,0
2025-01-15,SKU0003,2,16155.96,8077.98,0
2025-01-16,SKU0003,1,8077.98,8077.98,0
2025-01-17,SKU0003,1,8077.98,8077.98,0
2025-01-18,SKU0003,0,0.0,8077.98,0
2025-01-19,SKU0003,1,8077.98,8077.98,0
2025-01-20,SKU0003,3,24233.94,8077.98,0
2025-01-21,SKU0003,2,16155.96,8077.98,0
2025-01-22,SKU0003,5,40389.9,8077.98,0
2025-01-23,SKU0003,1,8077.98,8077.98,0
2025-01-24,SKU0003,4,32311.92,8077.98,0
2025-01-25,SKU0003,3,24233.94,8077.98,0
2025-01-26,SKU0003,2,16155.96,8077.98,0
2025-01-27,SKU0003,3,24233.94,8077.98,0
2025-01-28,SKU0003,5,40389.9,8077.98,0
2025-01-29,SKU0003,2,16155.96,8077.98,0
2025-01-30,SKU0003,4,32311.92,8077.98,0
2025-01-31,SKU0003,6,48467.88,8077.98,0
2025-02-01,SKU0003,5,40389.9,8077.98,0
2025-02-02,SKU0003,1,8077.98,8077.98,0
2025-02-03,SKU0003,5,40389.9,8077.98,0
2025-02-04,SKU0003,1,8077.98,8077.98,0
2025-02-05,SKU0003,0,0.0,8077.98,0
2025-02-06,SKU0003,2,16155.96,8077.98,0
2025-02-07,SKU0003,1,8077.98,8077.98,0
2025-02-08,SKU0003,2,16155.96,8077.98,0
2025-02-09,SKU0003,4,32311.92,8077.98,0
2025-02-10,SKU0003,1,8077.98,8077.98,0
2025-02-11,SKU0003,3,24233.94,8077.98,0
2025-02-12,SKU0003,4,32311.92,8077.98,0
2025-02-13,SKU0003,1,8077.98,8077.98,0
2025-02-14,SKU0003,4,32311.92,8077.98,0
2025-02-15,SKU0003,4,32311.92,8077.98,0
2025-02-16,SKU0003,2,16155.96,8077.98,0
2025-02-17,SKU0003,10,80779.8,8077.98,0
2025-02-18,SKU0003,9,72701.82,8077.98,0
2025-02-19,SKU0003,3,24233.94,8077.98,0
2025-02-20,SKU0003,3,24233.94,8077.98,0
2025-02-21,SKU0003,0,0.0,8077.98,0
2025-02-22,SKU0003,1,8077.98,8077.98,0
2025-02-23,SKU0003,1,8077.98,8077.98,0
2025-02-24,SKU0003,4,32311.92,8077.98,0
2025-02-25,SKU0003,4,32311.92,8077.98,0
2025-02-26,SKU0003,1,8077.98,8077.98,0
2025-02-27,SKU0003,3,24233.94,8077.98,0
2025-02-28,SKU0003,3,24233.94,8077.98,0
2025-03-01,SKU0003,0,0.0,8077.98,0
2025-03-02,SKU0003,2,16155.96,8077.98,0
2025-03-03,SKU0003,7,56545.86,8077.98,0
2025-03-04,SKU0003,7,56545.86,8077.98,0
2025-03-05,SKU0003,4,32311.92,8077.98,0
2025-03-06,SKU0003,1,8077.98,8077.98,0
2025-03-07,SKU0003,0,0.0,8077.98,0
2025-03-08,SKU0003,2,16155.96,8077.98,0
2025-03-09,SKU0003,1,8077.98,8077.98,0
2025-03-10,SKU0003,3,24233.94,8077.98,0
2025-03-11,SKU0003,3,24233.94,8077.98,0
2025-03-12,SKU0003,4,32311.92,8077.98,0
2025-03-13,SKU0003,5,40389.9,8077.98,0
2025-03-14,SKU0003,1,8077.98,8077.98,0
2025-03-15,SKU0003,1,8077.98,8077.98,0
2025-03-16,SKU0003,1,8077.98,8077.98,0
2025-03-17,SKU0003,5,40389.9,8077.98,0
2025-03-18,SKU0003,2,16155.96,8077.98,0
2025-03-19,SKU0003,3,24233.94,8077.98,0
2025-03-20,SKU0003,1,8077.98,8077.98,0
2025-03-21,SKU0003,2,16155.96,8077.98,0
2025-03-22,SKU0003,0,0.0,8077.98,0
2025-03-23,SKU0003,2,16155.96,8077.98,0
2025-03-24,SKU0003,3,24233.94,8077.98,0
2025-03-25,SKU0003,2,16155.96,8077.98,0
2025-03-26,SKU0003,2,16155.96,8077.98,0
2025-03-27,SKU0003,3,24233.94,8077.98,0
2025-03-28,SKU0003,0,0.0,8077.98,0
2025-03-29,SKU0003,2,16155.96,8077.98,0
2025-03-30,SKU0003,7,56545.86,8077.98,0
2025-03-31,SKU0003,9,72701.82,8077.98,0
2025-04-01,SKU0003,3,24233.94,8077.98,0
2025-04-02,SKU0003,4,32311.92,8077.98,0
2025-04-03,SKU0003,3,24233.94,8077.98,0
2025-04-04,SKU0003,3,24233.94,8077.98,0
2025-04-05,SKU0003,0,0.0,8077.98,0
2025-04-06,SKU0003,2,16155.96,8077.98,0
2025-04-07,SKU0003,0,0.0,8077.98,0
2025-04-08,SKU0003,1,8077.98,8077.98,0
2025-04-09,SKU0003,9,72701.82,8077.98,0
2025-04-10,SKU0003,4,32311.92,8077.98,0
2025-04-11,SKU0003,0,0.0,8077.98,0
2025-04-12,SKU0003,1,8077.98,8077.98,0
2025-04-13,SKU0003,3,24233.94,8077.98,0
2025-04-14,SKU0003,1,8077.98,8077.98,0
2025-04-15,SKU0003,9,72701.82,8077.98,0
2025-04-16,SKU0003,1,8077.98,8077.98,0
2025-04-17,SKU0003,1,8077.98,8077.98,0
2025-04-18,SKU0003,2,16155.96,8077.98,0
2025-04-19,SKU0003,1,8077.98,8077.98,0
2025-04-20,SKU0003,2,16155.96,8077.98,0
2025-04-21,SKU0003,0,0.0,8077.98,0
2025-04-22,SKU0003,0,0.0,8077.98,0
2025-04-23,SKU0003,3,24233.94,8077.98,0
2025-04-24,SKU0003,5,40389.9,8077.98,0
2025-04-25,SKU0003,1,8077.98,8077.98,0
2025-04-26,SKU0003,0,0.0,8077.98,0
2025-04-27,SKU0003,0,0.0,8077.98,0
2025-04-28,SKU0003,3,24233.94,8077.98,0
2025-04-29,SKU0003,4,32311.92,8077.98,0
2025-04-30,SKU0003,2,16155.96,8077.98,0
2025-05-01,SKU0003,1,8077.98,8077.98,0
2025-05-02,SKU0003,1,8077.98,8077.98,0
2025-05-03,SKU0003,1,8077.98,8077.98,0
2025-05-04,SKU0003,1,8077.98,8077.98,0
2025-05-05,SKU0003,3,24233.94,8077.98,0
2025-05-06,SKU0003,1,8077.98,8077.98,0
2025-05-07,SKU0003,7,56545.86,8077.98,0
2025-05-08,SKU0003,2,16155.96,8077.98,0
2025-05-09,SKU0003,2,16155.96,8077.98,0
2025-05-10,SKU0003,1,8077.98,8077.98,0
2025-05-11,SKU0003,1,8077.98,8077.98,0
2025-05-12,SKU0003,2,16155.96,8077.98,0
2025-05-13,SKU0003,5,40389.9,8077.98,0
2025-05-14,SKU0003,1,8077.98,8077.98,0
2025-05-15,SKU0003,2,16155.96,8077.98,0
2025-05-16,SKU0003,2,16155.96,8077.98,0
2025-05-17,SKU0003,0,0.0,8077.98,0
2025-05-18,SKU0003,1,8077.98,8077.98,0
2025-05-19,SKU0003,1,8077.98,8077.98,0
2025-05-20,SKU0003,2,16155.96,8077.98,0
2025-05-21,SKU0003,1,8077.98,8077.98,0
2025-05-22,SKU0003,1,8077.98,8077.98,0
2025-05-23,SKU0003,2,16155.96,8077.98,0
2025-05-24,SKU0003,3,24233.94,8077.98,0
2025-05-25,SKU0003,1,8077.98,8077.98,0
2025-05-26,SKU0003,0,0.0,8077.98,0
2025-05-27,SKU0003,3,24233.94,8077.98,0
2025-05-28,SKU0003,3,24233.94,8077.98,0
2025-05-29,SKU0003,0,0.0,8077.98,0
2025-05-30,SKU0003,2,16155.96,8077.98,0
2025-05-31,SKU0003,0,0.0,8077.98,0
2025-06-01,SKU0003,1,6183.21,6183.21,1
2025-06-02,SKU0003,6,37099.24,6183.21,1
2025-06-03,SKU0003,5,30916.03,6183.21,1
2025-06-04,SKU0003,2,12366.41,6183.21,1
2025-06-05,SKU0003,4,24732.83,6183.21,1
2025-06-06,SKU0003,5,30916.03,6183.21,1
2025-06-07,SKU0003,3,18549.62,6183.21,1
2025-06-08,SKU0003,2,12366.41,6183.21,1
2025-06-09,SKU0003,3,18549.62,6183.21,1
2025-06-10,SKU0003,4,24732.83,6183.21,1
2025-06-11,SKU0003,1,8077.98,8077.98,0
2025-06-12,SKU0003,4,32311.92,8077.98,0
2025-06-13,SKU0003,0,0.0,8077.98,0
2025-06-14,SKU0003,1,8077.98,8077.98,0
2025-06-15,SKU0003,1,8077.98,8077.98,0
2025-06-16,SKU0003,1,8077.98,8077.98,0
