date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-05-08,SKU0014,52,28,9,106
2025-05-15,SKU0014,76,18,9,106
2025-05-22,SKU0014,67,19,9,106
2025-05-29,SKU0014,80,20,9,106
2025-06-05,SKU0014,26,26,9,106
2025-06-12,SKU0014,0,37,9,106
2025-06-19,SKU0014,6,21,9,106
2025-06-26,SKU0014,0,34,9,106
2025-07-03,SKU0014,0,31,9,106
2025-07-10,SKU0014,16,31,9,106
2025-07-17,SKU0014,0,25,9,106
2025-07-24,SKU0014,49,20,9,106
2025-07-31,SKU0014,68,31,9,106
2025-08-07,SKU0014,61,27,9,106
2025-08-14,SKU0014,68,33,9,106
2025-08-21,SKU0014,85,17,9,106
2025-08-28,SKU0014,130,28,9,106
2024-11-18,SKU0015,213,29,8,100
2024-11-25,SKU0015,229,13,8,100
2024-12-02,SKU0015,248,15,8,100
2024-12-09,SKU0015,247,13,8,100
2024-12-16,SKU0015,255,22,8,100
2024-12-23,SKU0015,212,13,8,100
2024-12-30,SKU0015,183,12,8,100
2025-01-06,SKU0015,191,21,8,100
2025-01-13,SKU0015,190,15,8,100
2025-01-20,SKU0015,192,18,8,100
2025-01-27,SKU0015,235,16,8,100
2025-02-03,SKU0015,230,15,8,100
2025-02-10,SKU0015,245,28,8,100
2025-02-17,SKU0015,253,16,8,100
2025-02-24,SKU0015,253,25,8,100
2025-03-03,SKU0015,258,19,8,100
2025-03-10,SKU0015,253,20,8,100
2025-03-17,SKU0015,249,14,8,100
2025-03-24,SKU0015,239,19,8,100
2025-03-31,SKU0015,236,21,8,100
2025-04-07,SKU0015,253,18,8,100
2025-04-14,SKU0015,271,15,8,100
2025-04-21,SKU0015,262,25,8,100
2025-04-28,SKU0015,246,19,8,100
2025-05-05,SKU0015,251,29,8,100
2025-05-12,SKU0015,269,21,8,100
2025-05-19,SKU0015,267,32,8,100
2025-05-26,SKU0015,261,22,8,100
2025-06-02,SKU0015,248,30,8,100
2025-06-09,SKU0015,145,22,8,100
2025-06-16,SKU0015,124,25,8,100
2025-06-23,SKU0015,132,18,8,100
2025-06-30,SKU0015,142,21,8,100
2025-07-07,SKU0015,163,14,8,100
2025-07-14,SKU0015,166,18,8,100
2025-07-21,SKU0015,167,17,8,100
2025-07-28,SKU0015,168,19,8,100
2025-08-04,SKU0015,157,15,8,100
2025-08-11,SKU0015,157,20,8,100
2025-08-18,SKU0015,133,15,8,100
2025-08-25,SKU0015,120,22,8,100
2024-05-01,SKU0016,74,8,10,30
2024-05-08,SKU0016,84,7,10,30
2024-05-15,SKU0016,84,12,10,30
2024-05-22,SKU0016,74,9,10,30
2024-05-29,SKU0016,75,4,10,30
2024-06-05,SKU0016,82,7,10,30
2024-06-12,SKU0016,66,11,10,30
2024-06-19,SKU0016,61,4,10,30
2024-06-26,SKU0016,60,7,10,30
2024-07-03,SKU0016,67,4,10,30
2024-07-10,SKU0016,63,5,10,30
2024-07-17,SKU0016,51,4,10,30
2024-07-24,SKU0016,45,7,10,30
2024-07-31,SKU0016,42,7,10,30
2024-08-07,SKU0016,41,4,10,30
2024-08-14,SKU0016,30,4,10,30
2024-08-21,SKU0016,32,12,10,30
2024-08-28,SKU0016,41,10,10,30
2024-09-04,SKU0016,38,12,10,30
2024-09-11,SKU0016,50,7,10,30
2024-09-18,SKU0016,60,9,10,30
2024-09-25,SKU0016,51,5,10,30
2024-10-02,SKU0016,51,10,10,30
2024-10-09,SKU0016,57,8,10,30
2024-10-16,SKU0016,58,7,10,30
2024-10-23,SKU0016,55,4,10,30
2024-10-30,SKU0016,44,5,10,30
2024-11-06,SKU0016,47,6,10,30
2024-11-13,SKU0016,31,5,10,30
2024-11-20,SKU0016,28,10,10,30
2024-11-27,SKU0016,34,6,10,30
2024-12-04,SKU0016,39,7,10,30
2024-12-11,SKU0016,38,3,10,30
2024-12-18,SKU0016,41,4,10,30
2024-12-25,SKU0016,30,5,10,30
2025-01-01,SKU0016,5,10,10,30
2025-01-08,SKU0016,8,9,10,30
2025-01-15,SKU0016,9,8,10,30
2025-01-22,SKU0016,3,7,10,30
2025-01-29,SKU0016,0,10,10,30
2025-02-05,SKU0016,2,11,10,30
2025-02-12,SKU0016,0,4,10,30
2025-02-19,SKU0016,4,5,10,30
2025-02-26,SKU0016,0,11,10,30
2025-03-05,SKU0016,2,4,10,30
2025-03-12,SKU0016,6,6,10,30
2025-03-19,SKU0016,4,4,10,30
2025-03-26,SKU0016,1,5,10,30
2025-04-02,SKU0016,0,12,10,30
2025-04-09,SKU0016,0,11,10,30
2025-04-16,SKU0016,0,7,10,30
2025-04-23,SKU0016,0,4,10,30
2025-04-30,SKU0016,4,3,10,30
2025-05-07,SKU0016,0,12,10,30
2025-05-14,SKU0016,0,7,10,30
2025-05-21,SKU0016,1,7,10,30
2025-05-28,SKU0016,9,8,10,30
2025-06-04,SKU0016,16,6,10,30
2025-06-11,SKU0016,0,8,10,30
2025-06-18,SKU0016,0,7,10,30
2025-06-25,SKU0016,0,10,10,30
2025-07-02,SKU0016,0,6,10,30
2025-07-09,SKU0016,0,7,10,30
2025-07-16,SKU0016,13,9,10,30
2025-07-23,SKU0016,19,9,10,30
2025-07-30,SKU0016,19,7,10,30
2025-08-06,SKU0016,12,4,10,30
2025-08-13,SKU0016,13,6,10,30
2025-08-20,SKU0016,19,7,10,30
2025-08-27,SKU0016,37,5,10,30
2024-02-11,SKU0017,1042,61,6,262
2024-02-18,SKU0017,1093,62,6,262
2024-02-25,SKU0017,1124,71,6,262
2024-03-03,SKU0017,1024,65,6,262
2024-03-10,SKU0017,1010,64,6,262
2024-03-17,SKU0017,1039,62,6,262
2024-03-24,SKU0017,965,64,6,262
2024-03-31,SKU0017,1034,81,6,262
2024-04-07,SKU0017,1094,51,6,262
2024-04-14,SKU0017,1032,66,6,262
2024-04-21,SKU0017,936,63,6,262
2024-04-28,SKU0017,995,64,6,262
2024-05-05,SKU0017,871,82,6,262
2024-05-12,SKU0017,774,74,6,262
2024-05-19,SKU0017,821,62,6,262
2024-05-26,SKU0017,883,81,6,262
2024-06-02,SKU0017,844,66,6,262
2024-06-09,SKU0017,451,61,6,262
2024-06-16,SKU0017,398,46,6,262
2024-06-23,SKU0017,287,78,6,262
2024-06-30,SKU0017,162,59,6,262
2024-07-07,SKU0017,131,68,6,262
2024-07-14,SKU0017,53,63,6,262
2024-07-21,SKU0017,0,63,6,262
2024-07-28,SKU0017,0,76,6,262
2024-08-04,SKU0017,0,67,6,262
2024-08-11,SKU0017,0,64,6,262
2024-08-18,SKU0017,21,61,6,262
2024-08-25,SKU0017,36,54,6,262
2024-09-01,SKU0017,120,59,6,262
2024-09-08,SKU0017,175,73,6,262
2024-09-15,SKU0017,259,80,6,262
2024-09-22,SKU0017,212,63,6,262
2024-09-29,SKU0017,146,59,6,262
2024-10-06,SKU0017,255,63,6,262
2024-10-13,SKU0017,324,54,6,262
2024-10-20,SKU0017,376,57,6,262
2024-10-27,SKU0017,448,53,6,262
2024-11-03,SKU0017,525,63,6,262
2024-11-10,SKU0017,612,59,6,262
2024-11-17,SKU0017,585,61,6,262
2024-11-24,SKU0017,668,67,6,262
2024-12-01,SKU0017,845,72,6,262
2024-12-08,SKU0017,913,65,6,262
2024-12-15,SKU0017,934,52,6,262
2024-12-22,SKU0017,961,58,6,262
2024-12-29,SKU0017,875,60,6,262
2025-01-05,SKU0017,910,74,6,262
2025-01-12,SKU0017,999,54,6,262
2025-01-19,SKU0017,1014,68,6,262
2025-01-26,SKU0017,1165,71,6,262
2025-02-02,SKU0017,1285,53,6,262
2025-02-09,SKU0017,1325,52,6,262
2025-02-16,SKU0017,1271,45,6,262
2025-02-23,SKU0017,1210,60,6,262
2025-03-02,SKU0017,1274,61,6,262
2025-03-09,SKU0017,1368,67,6,262
2025-03-16,SKU0017,1375,61,6,262
2025-03-23,SKU0017,1312,72,6,262
2025-03-30,SKU0017,1338,61,6,262
2025-04-06,SKU0017,1341,71,6,262
2025-04-13,SKU0017,1322,57,6,262
2025-04-20,SKU0017,1306,61,6,262
2025-04-27,SKU0017,1273,52,6,262
2025-05-04,SKU0017,1373,42,6,262
2025-05-11,SKU0017,1440,65,6,262
2025-05-18,SKU0017,1453,65,6,262
2025-05-25,SKU0017,1338,79,6,262
2025-06-01,SKU0017,1358,71,6,262
2025-06-08,SKU0017,1096,68,6,262
2025-06-15,SKU0017,913,58,6,262
2025-06-22,SKU0017,867,64,6,262
2025-06-29,SKU0017,879,63,6,262
2025-07-06,SKU0017,818,63,6,262
2025-07-13,SKU0017,845,65,6,262
2025-07-20,SKU0017,745,80,6,262
2025-07-27,SKU0017,747,59,6,262
2025-08-03,SKU0017,731,66,6,262
2025-08-10,SKU0017,667,71,6,262
2025-08-17,SKU0017,743,61,6,262
2025-08-24,SKU0017,759,73,6,262
2025-08-31,SKU0017,694,62,6,262
2023-11-28,SKU0018,362,38,14,131
2023-12-05,SKU0018,345,33,14,131
2023-12-12,SKU0018,323,35,14,131
2023-12-19,SKU0018,336,31,14,131
2023-12-26,SKU0018,324,35,14,131
2024-01-02,SKU0018,306,38,14,131
2024-01-09,SKU0018,324,36,14,131
2024-01-16,SKU0018,356,34,14,131
2024-01-23,SKU0018,377,28,14,131
2024-01-30,SKU0018,357,42,14,131
2024-02-06,SKU0018,373,34,14,131
2024-02-13,SKU0018,409,47,14,131
2024-02-20,SKU0018,404,42,14,131
2024-02-27,SKU0018,426,23,14,131
2024-03-05,SKU0018,422,34,14,131
2024-03-12,SKU0018,425,44,14,131
2024-03-19,SKU0018,437,46,14,131
2024-03-26,SKU0018,458,34,14,131
2024-04-02,SKU0018,467,34,14,131
2024-04-09,SKU0018,482,38,14,131
2024-04-16,SKU0018,471,37,14,131
2024-04-23,SKU0018,467,31,14,131
2024-04-30,SKU0018,470,28,14,131
2024-05-07,SKU0018,503,38,14,131
2024-05-14,SKU0018,485,38,14,131
2024-05-21,SKU0018,486,36,14,131
2024-05-28,SKU0018,481,46,14,131
2024-06-04,SKU0018,437,28,14,131
2024-06-11,SKU0018,405,28,14,131
2024-06-18,SKU0018,385,32,14,131
2024-06-25,SKU0018,389,34,14,131
2024-07-02,SKU0018,379,33,14,131
2024-07-09,SKU0018,364,32,14,131
2024-07-16,SKU0018,320,31,14,131
2024-07-23,SKU0018,318,30,14,131
2024-07-30,SKU0018,284,36,14,131
2024-08-06,SKU0018,266,31,14,131
2024-08-13,SKU0018,234,21,14,131
2024-08-20,SKU0018,188,20,14,131
2024-08-27,SKU0018,195,39,14,131
2024-09-03,SKU0018,197,38,14,131
2024-09-10,SKU0018,152,50,14,131
2024-09-17,SKU0018,130,27,14,131
2024-09-24,SKU0018,140,29,14,131
2024-10-01,SKU0018,144,50,14,131
2024-10-08,SKU0018,122,31,14,131
2024-10-15,SKU0018,114,25,14,131
2024-10-22,SKU0018,74,29,14,131
2024-10-29,SKU0018,43,46,14,131
2024-11-05,SKU0018,23,31,14,131
2024-11-12,SKU0018,19,45,14,131
2024-11-19,SKU0018,0,37,14,131
2024-11-26,SKU0018,8,31,14,131
2024-12-03,SKU0018,22,26,14,131
2024-12-10,SKU0018,11,31,14,131
2024-12-17,SKU0018,8,38,14,131
2024-12-24,SKU0018,3,21,14,131
2024-12-31,SKU0018,0,38,14,131
2025-01-07,SKU0018,30,26,14,131
2025-01-14,SKU0018,30,37,14,131
2025-01-21,SKU0018,51,41,14,131
2025-01-28,SKU0018,62,32,14,131
2025-02-04,SKU0018,110,47,14,131
2025-02-11,SKU0018,124,41,14,131
2025-02-18,SKU0018,123,40,14,131
2025-02-25,SKU0018,158,34,14,131
2025-03-04,SKU0018,199,40,14,131
2025-03-11,SKU0018,210,38,14,131
2025-03-18,SKU0018,231,39,14,131
2025-03-25,SKU0018,244,29,14,131
2025-04-01,SKU0018,293,31,14,131
2025-04-08,SKU0018,310,28,14,131
2025-04-15,SKU0018,329,32,14,131
2025-04-22,SKU0018,357,37,14,131
2025-04-29,SKU0018,400,30,14,131
2025-05-06,SKU0018,402,31,14,131
2025-05-13,SKU0018,377,32,14,131
2025-05-20,SKU0018,379,45,14,131
2025-05-27,SKU0018,385,42,14,131
2025-06-03,SKU0018,351,31,14,131
2025-06-10,SKU0018,300,21,14,131
2025-06-17,SKU0018,280,33,14,131
2025-06-24,SKU0018,285,24,14,131
2025-07-01,SKU0018,234,34,14,131
2025-07-08,SKU0018,222,26,14,131
2025-07-15,SKU0018,218,33,14,131
2025-07-22,SKU0018,210,35,14,131
2025-07-29,SKU0018,195,33,14,131
2025-08-05,SKU0018,220,44,14,131
2025-08-12,SKU0018,214,41,14,131
2025-08-19,SKU0018,202,38,14,131
2025-08-26,SKU0018,171,37,14,131
2025-03-23,SKU0019,900,46,5,179
2025-03-30,SKU0019,882,40,5,179
2025-04-06,SKU0019,925,51,5,179
2025-04-13,SKU0019,877,44,5,179
2025-04-20,SKU0019,795,46,5,179
2025-04-27,SKU0019,838,61,5,179
2025-05-04,SKU0019,792,53,5,179
2025-05-11,SKU0019,832,57,5,179
2025-05-18,SKU0019,735,59,5,179
2025-05-25,SKU0019,724,56,5,179
2025-06-01,SKU0019,673,50,5,179
2025-06-08,SKU0019,559,54,5,179
2025-06-15,SKU0019,351,54,5,179
2025-06-22,SKU0019,340,62,5,179
2025-06-29,SKU0019,293,50,5,179
2025-07-06,SKU0019,290,49,5,179
2025-07-13,SKU0019,427,37,5,179
2025-07-20,SKU0019,474,47,5,179
2025-07-27,SKU0019,422,47,5,179
2025-08-03,SKU0019,535,54,5,179
2025-08-10,SKU0019,513,30,5,179
2025-08-17,SKU0019,557,45,5,179
2025-08-24,SKU0019,507,51,5,179
2025-08-31,SKU0019,600,43,5,179
2024-12-31,SKU0020,350,42,15,148
2025-01-07,SKU0020,324,60,15,148
2025-01-14,SKU0020,330,28,15,148
2025-01-21,SKU0020,323,36,15,148
2025-01-28,SKU0020,321,45,15,148
2025-02-04,SKU0020,331,38,15,148
2025-02-11,SKU0020,302,37,15,148
2025-02-18,SKU0020,307,29,15,148
2025-02-25,SKU0020,315,46,15,148
2025-03-04,SKU0020,294,46,15,148
2025-03-11,SKU0020,282,19,15,148
2025-03-18,SKU0020,265,32,15,148
2025-03-25,SKU0020,257,46,15,148
2025-04-01,SKU0020,287,38,15,148
2025-04-08,SKU0020,308,49,15,148
2025-04-15,SKU0020,328,46,15,148
2025-04-22,SKU0020,359,50,15,148
2025-04-29,SKU0020,346,43,15,148
2025-05-06,SKU0020,340,47,15,148
2025-05-13,SKU0020,311,41,15,148
2025-05-20,SKU0020,333,52,15,148
2025-05-27,SKU0020,336,33,15,148
2025-06-03,SKU0020,306,43,15,148
2025-06-10,SKU0020,236,31,15,148
2025-06-17,SKU0020,225,39,15,148
2025-06-24,SKU0020,234,37,15,148
2025-07-01,SKU0020,240,44,15,148
2025-07-08,SKU0020,230,48,15,148
2025-07-15,SKU0020,240,42,15,148
2025-07-22,SKU0020,233,47,15,148
2025-07-29,SKU0020,240,45,15,148
2025-08-05,SKU0020,245,43,15,148
2025-08-12,SKU0020,231,53,15,148
2025-08-19,SKU0020,228,34,15,148
2025-08-26,SKU0020,222,47,15,148
2024-12-31,SKU0021,108,13,9,58
2025-01-07,SKU0021,111,8,9,58
2025-01-14,SKU0021,107,24,9,58
2025-01-21,SKU0021,113,7,9,58
2025-01-28,SKU0021,129,15,9,58
2025-02-04,SKU0021,136,7,9,58
2025-02-11,SKU0021,132,11,9,58
2025-02-18,SKU0021,121,12,9,58
2025-02-25,SKU0021,119,11,9,58
2025-03-04,SKU0021,144,12,9,58
2025-03-11,SKU0021,157,11,9,58
2025-03-18,SKU0021,164,13,9,58
2025-03-25,SKU0021,169,15,9,58
2025-04-01,SKU0021,184,8,9,58
2025-04-08,SKU0021,179,14,9,58
2025-04-15,SKU0021,173,16,9,58
2025-04-22,SKU0021,191,6,9,58
2025-04-29,SKU0021,190,11,9,58
2025-05-06,SKU0021,190,13,9,58
2025-05-13,SKU0021,195,7,9,58
2025-05-20,SKU0021,222,14,9,58
2025-05-27,SKU0021,214,12,9,58
2025-06-03,SKU0021,224,18,9,58
2025-06-10,SKU0021,193,13,9,58
2025-06-17,SKU0021,183,10,9,58
2025-06-24,SKU0021,199,10,9,58
2025-07-01,SKU0021,182,15,9,58
2025-07-08,SKU0021,164,9,9,58
2025-07-15,SKU0021,144,6,9,58
2025-07-22,SKU0021,151,15,9,58
2025-07-29,SKU0021,136,16,9,58
2025-08-05,SKU0021,171,10,9,58
2025-08-12,SKU0021,146,15,9,58
2025-08-19,SKU0021,150,13,9,58
2025-08-26,SKU0021,140,14,9,58
2024-10-30,SKU0022,1268,81,8,364
2024-11-06,SKU0022,1295,80,8,364
2024-11-13,SKU0022,1209,109,8,364
2024-11-20,SKU0022,1250,97,8,364
2024-11-27,SKU0022,1395,85,8,364
2024-12-04,SKU0022,1443,99,8,364
2024-12-11,SKU0022,1424,99,8,364
2024-12-18,SKU0022,1343,98,8,364
2024-12-25,SKU0022,1115,96,8,364
2025-01-01,SKU0022,865,89,8,364
2025-01-08,SKU0022,875,88,8,364
2025-01-15,SKU0022,955,81,8,364
2025-01-22,SKU0022,890,113,8,364
2025-01-29,SKU0022,798,100,8,364
2025-02-05,SKU0022,846,96,8,364
2025-02-12,SKU0022,758,107,8,364
2025-02-19,SKU0022,865,80,8,364
2025-02-26,SKU0022,805,91,8,364
2025-03-05,SKU0022,754,73,8,364
2025-03-12,SKU0022,715,93,8,364
2025-03-19,SKU0022,687,110,8,364
2025-03-26,SKU0022,549,97,8,364
2025-04-02,SKU0022,444,97,8,364
2025-04-09,SKU0022,526,93,8,364
2025-04-16,SKU0022,535,97,8,364
2025-04-23,SKU0022,660,91,8,364
2025-04-30,SKU0022,642,112,8,364
2025-05-07,SKU0022,622,92,8,364
2025-05-14,SKU0022,647,91,8,364
2025-05-21,SKU0022,679,97,8,364
2025-05-28,SKU0022,681,94,8,364
2025-06-04,SKU0022,708,93,8,364
2025-06-11,SKU0022,373,96,8,364
2025-06-18,SKU0022,296,93,8,364
2025-06-25,SKU0022,278,84,8,364
2025-07-02,SKU0022,350,94,8,364
2025-07-09,SKU0022,376,92,8,364
2025-07-16,SKU0022,338,99,8,364
2025-07-23,SKU0022,317,100,8,364
2025-07-30,SKU0022,328,84,8,364
2025-08-06,SKU0022,372,86,8,364
2025-08-13,SKU0022,375,97,8,364
2025-08-20,SKU0022,412,117,8,364
2025-08-27,SKU0022,390,83,8,364
2025-05-29,SKU0023,747,123,12,526
2025-06-05,SKU0023,643,146,12,526
2025-06-12,SKU0023,622,135,12,526
2025-06-19,SKU0023,595,123,12,526
2025-06-26,SKU0023,623,151,12,526
2025-07-03,SKU0023,582,130,12,526
2025-07-10,SKU0023,539,125,12,526
2025-07-17,SKU0023,591,138,12,526
2025-07-24,SKU0023,649,138,12,526
2025-07-31,SKU0023,688,151,12,526
2025-08-07,SKU0023,716,145,12,526
2025-08-14,SKU0023,591,162,12,526
2025-08-21,SKU0023,519,138,12,526
2025-08-28,SKU0023,506,137,12,526
2024-03-01,SKU0024,1459,216,16,1016
2024-03-08,SKU0024,1543,219,16,1016
2024-03-15,SKU0024,1586,245,16,1016
2024-03-22,SKU0024,1484,217,16,1016
2024-03-29,SKU0024,1472,224,16,1016
2024-04-05,SKU0024,1605,223,16,1016
2024-04-12,SKU0024,1573,213,16,1016
2024-04-19,SKU0024,1605,207,16,1016
2024-04-26,SKU0024,1592,172,16,1016
2024-05-03,SKU0024,1438,227,16,1016
2024-05-10,SKU0024,1432,202,16,1016
2024-05-17,SKU0024,1461,209,16,1016
2024-05-24,SKU0024,1345,229,16,1016
2024-05-31,SKU0024,1381,185,16,1016
2024-06-07,SKU0024,1059,218,16,1016
2024-06-14,SKU0024,974,222,16,1016
2024-06-21,SKU0024,956,242,16,1016
2024-06-28,SKU0024,852,233,16,1016
2024-07-05,SKU0024,778,235,16,1016
2024-07-12,SKU0024,660,221,16,1016
2024-07-19,SKU0024,520,212,16,1016
2024-07-26,SKU0024,399,208,16,1016
2024-08-02,SKU0024,342,229,16,1016
2024-08-09,SKU0024,195,221,16,1016
2024-08-16,SKU0024,82,209,16,1016
2024-08-23,SKU0024,153,229,16,1016
2024-08-30,SKU0024,55,203,16,1016
2024-09-06,SKU0024,0,223,16,1016
2024-09-13,SKU0024,0,211,16,1016
2024-09-20,SKU0024,48,230,16,1016
2024-09-27,SKU0024,146,216,16,1016
2024-10-04,SKU0024,148,259,16,1016
2024-10-11,SKU0024,191,221,16,1016
2024-10-18,SKU0024,394,225,16,1016
2024-10-25,SKU0024,507,204,16,1016
2024-11-01,SKU0024,484,227,16,1016
2024-11-08,SKU0024,525,201,16,1016
2024-11-15,SKU0024,455,224,16,1016
2024-11-22,SKU0024,610,213,16,1016
2024-11-29,SKU0024,641,207,16,1016
2024-12-06,SKU0024,692,232,16,1016
2024-12-13,SKU0024,791,231,16,1016
2024-12-20,SKU0024,951,236,16,1016
2024-12-27,SKU0024,892,243,16,1016
2025-01-03,SKU0024,815,227,16,1016
2025-01-10,SKU0024,811,206,16,1016
2025-01-17,SKU0024,902,225,16,1016
2025-01-24,SKU0024,905,234,16,1016
2025-01-31,SKU0024,941,229,16,1016
2025-02-07,SKU0024,1023,175,16,1016
2025-02-14,SKU0024,1168,217,16,1016
2025-02-21,SKU0024,1138,239,16,1016
2025-02-28,SKU0024,1132,214,16,1016
2025-03-07,SKU0024,1254,210,16,1016
2025-03-14,SKU0024,1330,224,16,1016
2025-03-21,SKU0024,1223,234,16,1016
2025-03-28,SKU0024,1283,209,16,1016
2025-04-04,SKU0024,1215,222,16,1016
2025-04-11,SKU0024,1181,204,16,1016
2025-04-18,SKU0024,1270,186,16,1016
2025-04-25,SKU0024,1341,224,16,1016
2025-05-02,SKU0024,1359,211,16,1016
2025-05-09,SKU0024,1264,207,16,1016
2025-05-16,SKU0024,1154,271,16,1016
2025-05-23,SKU0024,1084,230,16,1016
2025-05-30,SKU0024,856,223,16,1016
2025-06-06,SKU0024,298,242,16,1016
2025-06-13,SKU0024,20,212,16,1016
2025-06-20,SKU0024,0,213,16,1016
2025-06-27,SKU0024,0,190,16,1016
2025-07-04,SKU0024,0,202,16,1016
2025-07-11,SKU0024,0,217,16,1016
2025-07-18,SKU0024,0,205,16,1016
2025-07-25,SKU0024,0,210,16,1016
2025-08-01,SKU0024,0,214,16,1016
2025-08-08,SKU0024,32,243,16,1016
2025-08-15,SKU0024,133,232,16,1016
2025-08-22,SKU0024,128,197,16,1016
2025-08-29,SKU0024,0,238,16,1016
2025-05-24,SKU0025,817,92,15,333
2025-05-31,SKU0025,852,90,15,333
2025-06-07,SKU0025,819,96,15,333
2025-06-14,SKU0025,667,90,15,333
2025-06-21,SKU0025,682,102,15,333
2025-06-28,SKU0025,695,110,15,333
2025-07-05,SKU0025,726,86,15,333
2025-07-12,SKU0025,731,85,15,333
2025-07-19,SKU0025,667,95,15,333
2025-07-26,SKU0025,666,111,15,333
2025-08-02,SKU0025,653,104,15,333
2025-08-09,SKU0025,634,96,15,333
2025-08-16,SKU0025,749,76,15,333
2025-08-23,SKU0025,840,85,15,333
2025-08-30,SKU0025,865,103,15,333
2024-09-17,SKU0026,1129,216,19,717
2024-09-24,SKU0026,1291,196,19,717
2024-10-01,SKU0026,1424,236,19,717
2024-10-08,SKU0026,1509,208,19,717
2024-10-15,SKU0026,1645,207,19,717
2024-10-22,SKU0026,1709,196,19,717
2024-10-29,SKU0026,1753,214,19,717
2024-11-05,SKU0026,1766,225,19,717
2024-11-12,SKU0026,1582,205,19,717
2024-11-19,SKU0026,1346,236,19,717
2024-11-26,SKU0026,1317,242,19,717
2024-12-03,SKU0026,1289,214,19,717
2024-12-10,SKU0026,1326,205,19,717
2024-12-17,SKU0026,1281,195,19,717
2024-12-24,SKU0026,1295,193,19,717
2024-12-31,SKU0026,999,193,19,717
2025-01-07,SKU0026,1015,235,19,717
2025-01-14,SKU0026,960,222,19,717
2025-01-21,SKU0026,899,219,19,717
2025-01-28,SKU0026,864,212,19,717
2025-02-04,SKU0026,880,211,19,717
2025-02-11,SKU0026,839,223,19,717
2025-02-18,SKU0026,883,219,19,717
2025-02-25,SKU0026,868,206,19,717
2025-03-04,SKU0026,818,206,19,717
2025-03-11,SKU0026,812,209,19,717
2025-03-18,SKU0026,771,185,19,717
2025-03-25,SKU0026,767,204,19,717
2025-04-01,SKU0026,801,185,19,717
2025-04-08,SKU0026,817,225,19,717
2025-04-15,SKU0026,848,211,19,717
2025-04-22,SKU0026,797,206,19,717
2025-04-29,SKU0026,771,196,19,717
2025-05-06,SKU0026,712,214,19,717
2025-05-13,SKU0026,616,228,19,717
2025-05-20,SKU0026,558,220,19,717
2025-05-27,SKU0026,604,214,19,717
2025-06-03,SKU0026,476,198,19,717
2025-06-10,SKU0026,350,195,19,717
2025-06-17,SKU0026,239,210,19,717
2025-06-24,SKU0026,349,227,19,717
2025-07-01,SKU0026,302,215,19,717
2025-07-08,SKU0026,265,224,19,717
2025-07-15,SKU0026,138,200,19,717
2025-07-22,SKU0026,87,210,19,717
2025-07-29,SKU0026,3,237,19,717
2025-08-05,SKU0026,63,191,19,717
2025-08-12,SKU0026,38,228,19,717
2025-08-19,SKU0026,0,231,19,717
2025-08-26,SKU0026,0,212,19,717
2024-06-29,SKU0027,1489,118,11,479
2024-07-06,SKU0027,1460,108,11,479
2024-07-13,SKU0027,1483,115,11,479
2024-07-20,SKU0027,1525,124,11,479
2024-07-27,SKU0027,1572,120,11,479
2024-08-03,SKU0027,1530,112,11,479
2024-08-10,SKU0027,1576,103,11,479
2024-08-17,SKU0027,1704,123,11,479
2024-08-24,SKU0027,1836,120,11,479
2024-08-31,SKU0027,1842,137,11,479
2024-09-07,SKU0027,2021,127,11,479
2024-09-14,SKU0027,2121,112,11,479
2024-09-21,SKU0027,2096,120,11,479
2024-09-28,SKU0027,2022,123,11,479
2024-10-05,SKU0027,2112,132,11,479
2024-10-12,SKU0027,2135,110,11,479
2024-10-19,SKU0027,2132,130,11,479
2024-10-26,SKU0027,2204,108,11,479
2024-11-02,SKU0027,2216,116,11,479
2024-11-09,SKU0027,2266,128,11,479
2024-11-16,SKU0027,2061,123,11,479
2024-11-23,SKU0027,2206,131,11,479
2024-11-30,SKU0027,2092,156,11,479
2024-12-07,SKU0027,2033,132,11,479
2024-12-14,SKU0027,1962,110,11,479
2024-12-21,SKU0027,1827,129,11,479
2024-12-28,SKU0027,1420,125,11,479
2025-01-04,SKU0027,1160,136,11,479
2025-01-11,SKU0027,1175,130,11,479
2025-01-18,SKU0027,1171,131,11,479
2025-01-25,SKU0027,1104,108,11,479
2025-02-01,SKU0027,1100,109,11,479
2025-02-08,SKU0027,1122,123,11,479
2025-02-15,SKU0027,1078,131,11,479
2025-02-22,SKU0027,1014,122,11,479
2025-03-01,SKU0027,849,142,11,479
2025-03-08,SKU0027,783,110,11,479
2025-03-15,SKU0027,768,115,11,479
2025-03-22,SKU0027,696,112,11,479
2025-03-29,SKU0027,677,104,11,479
2025-04-05,SKU0027,594,134,11,479
2025-04-12,SKU0027,576,123,11,479
2025-04-19,SKU0027,527,116,11,479
2025-04-26,SKU0027,487,101,11,479
2025-05-03,SKU0027,471,116,11,479
2025-05-10,SKU0027,447,143,11,479
2025-05-17,SKU0027,443,108,11,479
2025-05-24,SKU0027,421,115,11,479
2025-05-31,SKU0027,579,115,11,479
2025-06-07,SKU0027,345,139,11,479
2025-06-14,SKU0027,200,106,11,479
2025-06-21,SKU0027,269,125,11,479
2025-06-28,SKU0027,274,119,11,479
2025-07-05,SKU0027,327,100,11,479
2025-07-12,SKU0027,361,116,11,479
2025-07-19,SKU0027,411,123,11,479
2025-07-26,SKU0027,495,117,11,479
